code,name,zone,state,address,latitude,longitude
BQW,BARAKALAN,,,,83.8494928638,25.4915162541
CSA,CHAUSA,,,,83.89633140379999,25.4984911003
KH,KAHILIYA,,,,79.960138,27.775896
AIG,ALGAWAN,,,,79.963236,27.700598000000003
AJI,ANJHI SHAHABAD,,,,79.973314,27.643994
SHRM,SHARMA,,,,80.003288,27.603853
TDP,TODARPUR,,,,80.020029,27.579601
BEG,BEHTAGOKUL,,,,80.054854,27.530433600000002
LBH,DILKUSHA CABIN,,,,80.966867,26.83113
ZBD,ZAFARABAD JN,,,,82.719014,25.708436
SIQ,SARKONI,,,,82.75211999999999,25.643114
JLL,JALALGANJ,,,,82.772465,25.612516
TLMD,TRILOCHAN MAHDO,,,,82.804378,25.564702
KSF,KHALISPUR,,,,82.83174700000001,25.525798
PDRD,PINDRA ROAD,,,,82.851162,25.497052
BTP,BABATPUR,,,,82.8800248,25.453616
BRPT,BIRAPATTI,,,,82.917265,25.398912999999997
SOP,SHIUPUR,,,,82.946972,25.355419
BSBY,VARANASI YARD,,,,82.9751998096,25.3252123487
PWXP,PAWANI KUMARPUR HALT,,,,83.9359635205,25.5276889185
BXR,BUXAR,,,,83.982184,25.562067
BUE,BARUNA,,,,84.08917199999999,25.569781000000003
BKKS,BAKAS,,,,81.051489,26.776082000000002
APG,ANUPGANJ,,,,81.126093,26.757292
RMNR,RAHMAT NAGAR,,,,81.1558950446,26.744797359499998
CDRL,CHHANDRAULI,,,,81.23044,26.699202
TEG,TIRBEDIGANJ,,,,81.281105,26.667533
HGH,HAIDERGARH,,,,81.363162,26.621533
CHBS,CHAUBISI,,,,81.43362396730001,26.576806771900003
AKJ,AKBARGANJ,,,,81.501628,26.531456000000002
SYW,SINDURWA,,,,81.56944,26.492121
NHH,NIHALGARH,,,,81.632581,26.460131
WGJ,WARIS GANJ HALT,,,,81.6954767206,26.434504081500002
AHZ,ADHINPUR,,,,81.726848,26.418478
MFKA,MUSAFIR KHANA,,,,81.79981699999999,26.379585
SHNG,SHIVNAGAR,,,,81.882608,26.336305000000003
BDKN,BANDHUA KALAN,,,,81.99539200000001,26.271965
SLN,SULTANPUR,,,,82.066106,26.263027
PKX,PAKHRULI,,,,82.122568,26.205027
BDIN,BHADAIYAN,,,,82.169148,26.171113000000002
LBA,LAMBHUA,,,,82.223283,26.133687000000002
MWP,MAHRANI PACHHIM,,,,82.288578,26.087672
CHDA,CHANDA (HALT),,,,82.30754300000001,26.063822
KEPR,KOIRIPUR,,,,82.33959499999999,26.02164
NIMG,NIMA GOPALPUR,,,,82.364038,25.992862000000002
HRPG,HARPALGANJ,,,,82.405421,25.947582999999998
SKN,SRIKRISHNA NAGAR,,,,82.447803,25.88403
SVZ,SARAI HARKHU,,,,82.506309,25.835891
BKSA,BAKHSHA,,,,82.57318000000001,25.78236
JOP,JAUNPUR CITY,,,,82.666999,25.734125
JNUK,JAUNPUR KUTCHERRY,,,,82.692607,25.725186
ARA,ARA,,,,84.66259600000001,25.548889
JMIR,JAMIRA HALT,,,,84.70946636229999,25.558928076100003
KUA,KULHARIA,,,,84.757807,25.568172999999998
DURE,DUMRAON,,,,84.14386499999999,25.571984
TWG,TWINING GANJ,,,,84.218022,25.568766
VKDH,VEER KUNWAR HALT,,,,84.254875,25.567584999999998
RPR,RAGHUNATHPUR,,,,84.305227,25.565439
SKRI,SIKARIA,,,,84.34768584109999,25.5633290199
BYN,BANAHI,,,,84.389916,25.561301
ASJP,AMAR SAHEED JAGDEV P HALT,,,,84.409699,25.560087000000003
BEA,BIHIYA,,,,84.448984,25.558893
RNTE,RAMANAND,,,,84.49105300000001,25.554842
XSAN,SARVODAYA HALT,,,,84.5006828052,25.554117487
KYA,KAURIYA,,,,84.5212854932,25.5509123644
KRS,KARISATH,,,,84.563141,25.549488
JGWL,JAGJIVAN HALT,,,,84.630119,25.547891999999997
KWR,KOELWAR,,,,84.792055,25.5687
VHCH,BLOCK CABIN CHAKKI,,,,84.806277,25.559662
BTA,BIHTA,,,,84.8740874,25.560948600000003
PATL,PATEL HALT,,,,84.89852553829999,25.5647952991
SDE,SADISOPUR,,,,84.916992,25.566169000000002
GNHI,GANDHI HALT,,,,84.961546925,25.5720007108
NEO,NEORA,,,,84.986523,25.57459
DNR,DANAPUR,,,,85.044629,25.581921
PWS,PHULWARI SHARIF,,,,85.07942999999999,25.586297
SCY,SACHIWALAY HALT,,,,85.1173521326,25.5962020296
CP,KOLKATA,,,,88.375198,22.566792999999997
TALA,TALLA,,,,88.37956299999999,22.606458
BBR,BAGH BAZAR,,,,88.36524556,22.60512587
SOLA,SOVABAZAR-AHIRI,,,,88.35493799999999,22.597663999999998
BZB,BARRA BAZAR,,,,88.351803,22.590907
BBDB,BENOY BADAL DINESH GARDENS,,,,88.34685800000001,22.577047
EDG,EDEN GARDENS,,,,88.339472,22.565207
PPGT,PRINCEP GHAT,,,,88.33202200000001,22.557153999999997
KIRP,KHIDIRPUR,,,,88.315889,22.5357
RMTR,REMOUNT ROAD,,,,88.316273,22.525427999999998
MJT,MAJERHAT,,,,88.322256,22.518978
NACC,NEW ALIPUR (CALCUTTA),,,,88.33492,22.510862
TLG,TOLLY GANJ,,,,88.346908,22.507909
MILE,MILE-FIVEB,,,,88.343231,22.509943999999997
LKF,LAKE GARDENS,,,,88.35237095000001,22.50794733
BLN,BALLYGUNGE JN,,,,88.37206854,22.51983196
PQS,PARK CIRCUS,,,,88.374176,22.541428999999997
DNKL,DHENKANAL,,,,85.59087799999999,20.676825
DKUR,DOKUR,,,,77.85341299999999,16.592578000000003
RJAP,RAJAPUR,,,,78.163648,16.859603
DNDL,DANDI MAL,,,,85.53418,20.715235
SBP,SAMBALPUR,,,,83.9603252667,21.4830514376
SBPD,SAMBALPUR ROAD,,,,83.9757114679,21.4779003477
SSPR,SADASHIBAPUR,,,,85.504693,20.735286
MHDB,MAHADIA PH,,,,85.475883,20.750947
HND,HINDOL ROAD,,,,85.424456,20.768563
NBT,NAYABAGIRTHIPUR,,,,85.382445,20.781585
MRDL,MERAMANDOLIL,,,,85.30494300000001,20.802387
BDPK,BURHAPANKA,,,,85.25582286000001,20.853156679999998
TLHD,TALCHER ROAD,,,,85.207934,20.886651
ANGL,ANGUL,,,,85.099994,20.859445
KPJG,KEREJANGA,,,,84.97670600000001,20.855813
JRPD,JARAPADA,,,,84.887597,20.885087
BONA,BOINDA,,,,84.74820639999999,20.9200366
HNPA,HANDAPA,,,,84.684665,20.943324
SRGP,SARAGIPALLI,,,,84.565386,20.98404
BAMR,BAMUR,,,,84.475865,21.006738
RAIR,RAIRAKHOL,,,,84.333562,21.046744999999998
CHAR,CHARMAL,,,,84.204417,21.095391
JUJA,JUJUMURA,,,,84.134611,21.239342
HATB,HATIBARI,,,,84.11793899999999,21.309386
MANE,MANESWAR,,,,84.04398800000001,21.411344
SBPY,SAMBALPUR CITY,,,,84.0076171613,21.4770222859
JSME,JASIDIH JN,,,,86.644255,24.514517
TTN,TULSITANR,,,,86.6144068317,24.568995679700002
LHB,LAHABON,,,,86.6001380908,24.6403400956
TLB,TALWA BAZAR,,,,86.55630277830001,24.694736735
STL,SIMULTALA,,,,86.541782,24.713365
GHN,GHORPARAN,,,,86.4985295715,24.741624780800002
NRGO,NARGANJO HALT,,,,86.4578033173,24.7439751193
RJLA,RAJLA,,,,86.4230669043,24.7563630003
JAJ,JHAJHA,,,,86.399854,24.779456
DPX,DADPUR,,,,86.34907600000001,24.829399000000002
GHR,GIDHAUR,,,,86.324005,24.856169
CUX,CHAURA,,,,86.287062,24.918896
JMU,JAMUI,,,,86.25477500000001,24.971949
KDER,KUNDER HALT,,,,86.1856142041,25.0513208329
BFM,BHALUI,,,,86.172874585,25.0732160325
MNP,MANANPUR,,,,86.15540512449999,25.1049319287
BLHR,BALAHAPUR HALT,,,,86.14781537840001,25.1202705418
BSQP,BANSIPUR,,,,86.1448204578,25.1245132245
LCK,LAKHOCHAK HALT,,,,86.13641071170001,25.139184912599998
MHLT,MAHESH LETA HALT,,,,86.1301575793,25.1511094241
MOR,MOR,,,,85.8567601593,25.43034549
GZH,GULZARBAGH,,,,85.205232,25.597542
PNC,PATNA SAHEB,,,,85.230942,25.585856
DDGJ,DEEDARGANJ,,,,85.2575111389,25.5695431489
BKG,BANKA GHAT,,,,85.27274200000001,25.547008
FUT,FATWA,,,,85.305488,25.50144
BCYN,BUDHDEVCHAK Y NAGAR,,,,85.3313080389,25.4968269712
HDE,HARDAS BIGHA,,,,85.3276678,25.496924
KOO,KHUSROPUR,,,,85.387309,25.484893
MJM,MANJHAULIGRAM H,,,,85.422051,25.478252
KWO,KARAUTA,,,,85.46824000000001,25.468639
SMBH,SALIM PUR BIHAR,,,,85.44577199999999,25.473618
TKBG,TEKA BIGHA HALT,,,,85.485186,25.465009000000002
BKP,BAKHTIYARPUR JN,,,,85.52956400000001,25.456110000000002
JPML,JAI PRAKASH MAHULI,,,,85.600631,25.453799999999998
ATL,ATHMAL GOLA,,,,85.6213724115,25.453014977800002
ACU,ACHUARA HALT,,,,85.661087,25.45273
BARH,BARH,,,,85.70942600000001,25.46165
SHT,SAHARI HALT,,,,85.7277666345,25.475692697299998
RLE,RAILEY ENGLISH HALT,,,,85.75569245480001,25.4829711754
LEB,LEMUABAD,,,,85.7783575873,25.482271329699998
PHK,PUNARAKH,,,,85.803757,25.481495000000002
MMKB,MEMRAKHABAD,,,,85.82685199999999,25.472507999999998
KNHP,KANHAIPUR,,,,85.838512,25.45827
BHAD,BARHAPUR HALT,,,,85.86024300000001,25.427352
SIVN,SIVNAR HALT,,,,85.880824,25.40468
MKA,MOKAMEH JN,,,,85.91304899999999,25.391885
ANAH,AUNTA HALT,,,,85.94936398009999,25.3804334414
PNBE,PATNA JN,,,,85.136824,25.60256
RJPB,RAJENDRA NAGAR BIHAR,,,,85.162449,25.603351
KBQ,KUMRABAD ROHINI,,,,86.64534800000001,24.467308
SNQ,SANKARPUR,,,,86.637552,24.427623
MUW,MATHURAPUR,,,,86.631692,24.386518000000002
NPZ,NAWAPATRA,,,,86.64786699999999,24.318387
MDP,MADHUPUR JN,,,,86.642183,24.270633
JRW,JORAMOW,,,,86.707773,24.201663
MNC,MADANKATA,,,,86.70195,24.140881
VDS,VIDYASAGAR,,,,86.69841500000001,24.103820000000002
KEE,KASEETAR,,,,86.75251,24.004444
JMT,JAMTARA,,,,86.805183,23.958904
BM,BODMA,,,,86.852624,23.897286
CRJ,CHITTARANJAN,,,,86.878036,23.857138000000003
RNPR,RUPNARAYANPUR,,,,86.885481,23.818703000000003
SLS,SALANPUR,,,,86.876395,23.760355
CPY,CHAPRAMARI,,,,88.39220399999999,22.600493
PTKR,PATIPUKUR,,,,88.395055,22.605667999999998
GNT,GUNTUR JN,,,,80.44197299999999,16.300784
NLPD,NALLAPADU,,,,80.397756,16.308263
PRCA,PERECHERLA,,,,80.339519,16.319601000000002
PPM,PHIRANGIPURAM,,,,80.255894,16.292376
NDPU,NUDURUPADU,,,,80.193376,16.273407
STUR,SATULUR,,,,80.13881099999999,16.254465
NRT,NARASARAOPET,,,,80.041607,16.231527
MUK,MUNUMAKA,,,,79.981319,16.190922
SAB,SANTAMAGULUR,,,,79.91505599999999,16.147071
VLE,VELLALCHERUVU H,,,,79.8886640826,16.1317836869
SYM,SAVALYAPURAM,,,,79.81953,16.102801
VKN,VINUKONDA,,,,79.748004,16.050748
CEM,CHEEKATEEGALPLM,,,,79.682842,16.011698
GKM,GUNDALUKAMMA,,,,79.645362,15.985909
KCD,KURICHEDU,,,,79.572175,15.913391
POO,POTLAPADU,,,,79.523864,15.873337
DKD,DONAKONDA,,,,79.484112,15.834631000000002
GJJ,GAJJELAKONDA,,,,79.401298,15.777382
KOAA,KOLKATA CHITPUR,,,,88.385179,22.601174999999998
INCI,ISHAN CHANDI HALT,,,,87.7396679724,23.3336497763
GLI,GALSI,,,,87.681236,23.358032
PAJ,PARAJ,,,,87.62750500000001,23.387863
MNAE,MANKAR,,,,87.555822,23.420373
PAN,PANAGARH,,,,87.439587,23.443034
RBH,RAJBANDH,,,,87.372314,23.476136
DGR,DURGAPUR,,,,87.297902,23.495046000000002
DCOP,DURGAPUR COKE OVEN PLANT EXCHANGE YARD SDG WARIA,,,,87.298232,23.505136
OYR,WARIA,,,,87.246177,23.537562
POL,PINJRAPOL,,,,87.232307,23.549642
EOC,UDL EAST OUTER CABIN,,,,87.20360799999999,23.569452000000002
UDLE,ANDAL-EAST/CABIN,,,,87.199696,23.57172
UDL,ANDAL JN,,,,87.181194,23.579012000000002
UDLW,ANDAL WEST CABIN,,,,87.168796,23.584024
CCK,CHICHAKI,,,,85.9917268481,24.053224666
GRBH,GAREA BIHAR,,,,85.9155275354,24.1289485964
BHN,BHULI,,,,86.39469277709999,23.8022772592
TET,TETULMARI,,,,86.34357,23.814441
NPJE,NICHITPUR,,,,86.28776500000001,23.825908
MRQ,MATARI,,,,86.239035,23.840519
GMO,GOMOH JN,,,,86.14823,23.873106
BLME,BHOLLDIH,,,,86.116898,23.898444
NMG,NIMIAGHAT,,,,86.07621300000001,23.932092
PNME,PARASNATH,,,,86.037862,23.987971
CEME,CHEGRO,,,,85.964766012,24.0842485151
CDB,CHAUDHRIBANDH,,,,85.9464457367,24.1118528783
KRMB,KARMABAD BH,,,,85.973866,24.07875
HZD,HAZARIBAGH ROAD,,,,85.892035,24.174583
KSHR,KESHWARI,,,,85.86420199999999,24.194872999999998
CBH,CHAUBE,,,,85.8160239368,24.2372952691
DSME,DASARA,,,,85.790855545,24.274602265600002
PSB,PARSABAD,,,,85.73873,24.307559
YDD,YADUDIH,,,,85.70089899999999,24.329874999999998
SMND,SARMATANR,,,,85.65550400000001,24.344874
HRE,HIRODIH,,,,85.596658,24.38304
LRB,LARABAD,,,,85.562123,24.407020999999997
KQR,KODERMA,,,,85.52945799999999,24.434741000000002
GJD,GUJHANDI,,,,85.463683,24.498121
LBZ,LALBAG BH,,,,85.446702,24.509662
DLW,DILWA,,,,85.41970863,24.53731788
NGY,NATH GANJ,,,,85.385094,24.545616
BSCP,BASKATWA B. H.,,,,85.366148,24.547613
YGM,YADUGRAM BH,,,,85.32401399999999,24.543289
GAP,GURPA,,,,85.29708,24.562542
PRP,PAHARPUR,,,,85.204571,24.624931999999998
BNSL,BANSINALA HALT,,,,85.16182409000001,24.66529241
TKN,TANKUPPA,,,,85.119402,24.704046
BNF,BANDHUA,,,,85.06620037,24.75197374
MPO,MANPUR JN,,,,85.044738,24.807111000000003
SICY,SHAHEED ISHWAR CHOWDHARY HALT,,,,85.01490964999999,24.80741419
GAYA,GAYA JN,,,,84.999294,24.803978
WCB,WEST CABIN GAYA,,,,84.971299,24.798676
KSTA,KASTHA,,,,84.921751,24.802484
PRY,PARAIYA,,,,84.85079200000001,24.809464
GRRU,GURARU,,,,84.791831,24.811113
IMGE,ISMAILPUR,,,,84.723433,24.815523000000002
RFJ,RAFIGANJ,,,,84.634804,24.819694000000002
DORD,DEO ROAD,,,,84.5634225305,24.823073676299998
JHN,JAKHIM,,,,84.52567784239999,24.8288034748
PES,PHESAR,,,,84.41808499999999,24.845489
AUBR,ANUGRAHA NARAYAN ROAD,,,,84.3298444,24.855955599999998
CPBH,CHIRAILA,,,,84.269003,24.863478
SEB,SON NAGAR,,,,84.22927299999999,24.882212999999997
ADSR,ADSR,,,,84.19221399999999,24.909345
DOS,DEHRI ON SONE,,,,84.185434,24.914894999999998
PHE,PAHALEJA HALT,,,,84.144817,24.932644
MRK,MARKAPUR ROAD,,,,79.301115,15.714678
RAI,RAIBHA,,,,77.803634,27.181549999999998
BCP,BICHPURI,,,,77.91435,27.176397
IDH,IDGAH AGRA JN,,,,77.997807,27.17265
AF,AGRA FORT,,,,78.0191,27.183308
JAB,YAMUNA BRIDGE AGRA,,,,78.03812699999999,27.191512
CHLR,CHHALESAR,,,,78.084141,27.212079000000003
KBP,KUBERPUR,,,,78.128812,27.221966
ETUE,ETMADPUR,,,,78.197973,27.221535999999997
COI,CHEOKI,,,,81.864916,25.379668
KCN,KARCHANA,,,,81.916127,25.313666
BEP,BHEERPUR,,,,81.98924,25.265024
MJA,MEJA ROAD,,,,82.089337,25.221545
UND,UNCHDIH,,,,82.1633748193,25.1924197817
JIA,JIGNA,,,,82.32555500000001,25.157891
GAE,GAIPURA,,,,82.38624899999999,25.16045
BEO,BIROHE,,,,82.449749,25.173789
BKN,BIKANER JN,,,,73.31659800000001,28.014139
UMS,UDRAMSAR,,,,73.3438365942,27.922973867499998
PAE,PALANA,,,,73.273605,27.845285999999998
DSO,DESHNOK,,,,73.338483,27.791303
SPO,SURPURA,,,,73.442249,27.706677000000003
NOK,NOKHA,,,,73.47484800000001,27.556203
CLO,CHILO,,,,73.52546099999999,27.446624
SBLJ,SHRI BALAJI,,,,73.5373822888,27.416761083900003
ALAI,ALAI,,,,73.58576799999999,27.337097
BWS,BADWASI,,,,73.663015,27.311355
NGO,NAGAUR,,,,73.72357199999999,27.199991
MDW,MARWAR MUNDWA,,,,73.815965,27.063606
KJW,KHAJWANA,,,,73.861764,26.923262
DSL,DESWAL,,,,73.885443,26.850374000000002
MCPE,MARWAR CHAPRI,,,,73.9073942175,26.7834880329
GADJ,GANDHINAGAR JAIPUR,,,,75.79827999999999,26.873067000000002
BMH,BETAMCHERLA,,,,78.148636,15.449372
GTJT,GETOR JAGATPURA,,,,75.832384,26.836925
KWP,KHATIPURA,,,,75.89049800000001,26.835709
KUT,KANAUTA,,,,75.955996106,26.842216007599998
BAI,BASSI,,,,76.047213,26.840616999999998
JHIR,JHIR,,,,76.1146920331,26.852187381900002
KXI,KURUMURTHI,,,,77.863463,16.494924
BSKO,BANSKHO,,,,76.142206,26.856115
TLU,TARLUPADU,,,,79.21946200000001,15.660536
JW,JATWARA,,,,76.2140548169,26.8688202925
CBM,CUMBUM,,,,79.110832,15.592947
KRNT,KURNOOL TOWN,,,,78.032655,15.833715
ALPR,ALAMPUR ROAD,,,,78.047012,15.895657
BNDN,BHANDANA,,,,76.25247399999999,26.878914
SBBJ,JOGULAMBA HALT,,,,78.04160499999999,15.915692
MOA,MANOPAD,,,,77.941968,15.994114
IKI,ITKYALA,,,,77.852531,16.074589
DO,DAUSA,,,,76.330336,26.900046999999997
PDNA,PEDDADINNE,,,,77.83502,16.100078
PDO,PUDURU,,,,77.820931,16.153896999999997
GWD,GADWAL,,,,77.80967199999999,16.22509
BAK,BHAN KARI,,,,76.4094554639,26.962546793999998
ARPL,AREPALLI HALT,,,,77.862369,16.270533999999998
SRNR,SRIRAMNAGAR,,,,77.865894,16.306568
AJK,AJAKOLLU,,,,77.8736361627,16.3467833327
KVGM,KOLVAGRAM,,,,76.46876528439999,26.9894838995
WPR,WANPARTI ROAD,,,,77.88514998289999,16.3820535896
KONN,KONNUR,,,,77.884404,16.424621000000002
KQQ,KAUKUNTLA,,,,77.850451,16.538962
DKC,DEVARKADRE,,,,77.838261,16.630504
KTKA,KOTAKADRA,,,,77.869477,16.668744
MQN,MANYAMKONDA,,,,77.904883,16.683425
MHBT,MAHBUBNAGAR TOWN HALT,,,,77.982649,16.742879000000002
MBNR,MAHBUBNAGAR,,,,77.999429,16.757768
YNG,YENUGONDA,,,,78.036337,16.758073
BKI,BANDIKUI JN,,,,76.56672300000001,27.039271
JBK,JAGGAMBOTLA KRISHNAPURAM,,,,79.071072,15.551155999999999
SDV,SOMIDEVIPALLE,,,,79.038111,15.4534
GMA,GUDIMETTA,,,,79.010485,15.424449000000001
GID,GIDDALUR,,,,78.925583,15.379008
KSTE,KISTAMSETTIPALI,,,,78.883844,15.372380000000001
DMT,DIGUVAMETTA,,,,78.826206,15.394929999999999
CMZ,CHALAMA,,,,78.695312,15.422638000000001
GZL,GAZULAPALLI,,,,78.600125,15.430850000000001
NDL,NANDYAL,,,,78.472545,15.468024
PNM,PANYAM,,,,78.339158,15.50076
ARNA,ARNIA,,,,76.5171796234,27.0101287751
KEF,KRISHNAMA KONA,,,,78.267907,15.505221
BEY,B CEMENT NAGAR,,,,78.19541209,15.48632233
RGM,RANGAPURAM,,,,78.059153,15.406776
MLK,MALKAPURAM,,,,77.96755599999999,15.368943999999999
BVO,BOGOLU,,,,77.914295,15.473393
DHNE,DHONE,,,,77.865727,15.396729
VDI,VELDURTI,,,,77.927621,15.553699
UKD,ULINDAKONDA,,,,77.968687,15.652934
DUU,DUPADU,,,,78.01325899999999,15.742888
KOLA,KOTLA,,,,78.03755196290001,15.8120341064
DTP,DIVITI PALLI,,,,78.08417499999999,16.740883
CDAE,CHANDANPUR,,,,88.17617700000001,22.8813
PBZ,PORABAZAR,,,,88.15914000000001,22.916427
BMAE,BELMURI,,,,88.15233111,22.93272742
DNHL,DHANIAKHALI,,,,88.143651,22.95019
SHBC,SIBAICHANDI,,,,88.13369,22.974465
CRAE,CHERAGRAM BH.,,,,88.126806,22.993969
HIH,HAJIGARH,,,,88.121403,23.007032
GRAE,GURAP,,,,88.112282,23.02534
JPQ,JHAPANDANGA,,,,88.091187,23.064129
JRAE,JAUGRAM,,,,88.080887,23.078737
NBAE,NABAGRAM,,,,88.06690900000001,23.09918
MSAE,MASAGRAM,,,,88.042182,23.134791
CHC,CHANCHAI,,,,88.025521,23.157905
PRAE,PALLA ROAD,,,,88.00912100000001,23.179393
DKAE,DANKUNI,,,,88.291491,22.677422
GBRA,GOBRA,,,,88.279274,22.695504
JOX,JANAI ROAD,,,,88.26510999999999,22.722379
BPAE,BEGUMPUR,,,,88.255644,22.737627
BRPA,BARUIPARA,,,,88.237381,22.766787
MBE,MIRZAPUR BANKIPUR,,,,88.224626,22.78738
BLAE,BALARAMBATI,,,,88.21216842,22.8068127
KQU,KAMARKUNDU,,,,88.205127,22.821631
KQLS,KAMARKUNDU,,,,88.204309,22.820899
MDSE,MADHU SUDANPUR,,,,88.193499,22.845108
SDAH,KOLKATA SEALDAH,,,,88.374713,22.566758
NKG,NARKALDENGA COACHING YARD,,,,88.37910995610001,22.5719746424
KGK,KANKURGACHHI ROAD,,,,88.385079,22.572603
BNXR,BIDHAN NAGAR,,,,88.391045,22.592432
DDJ,DUM DUM,,,,88.392835,22.621717
BARN,BARANAGAR ROAD,,,,88.37831077,22.6530928
DAKE,DAKSHINESWAR,,,,88.36363519999999,22.6534841
BLYG,BALLY GHAT,,,,88.347431,22.652173
BLYH,BALIHALT,,,,88.33860800000001,22.652604
RCD,RAJCHANDRAPUR,,,,88.321219,22.652739
CCRL,CC RLY LINK CAB,,,,88.315286,22.652855
CCLW,CCLINK-WEST,,,,88.305512,22.657411
GGSY,GANGA SAHAI,,,,86.018783,25.269767
DMRX,DUMRI HALT,,,,86.0283957056,25.2459362417
JCL,JADCHERLA,,,,78.141972,16.752658
DJS,DHURANT JWAS HALT,,,,86.047715,25.220474
JYG,JAYNAGAR,,,,86.134871,26.589465
SPJ,SAMASTIPUR JN,,,,85.78736,25.858304
KRHA,KORAHIA,,,,86.15361374000001,26.529839579999997
KJI,KHAJAULI,,,,86.1614216113,26.4839415697
GHX,GARHARA,,,,86.0053080969,25.4409119004
LLPR,LALIT LAKSHMIPR,,,,86.1562,26.436785
RJA,RAJANAGAR,,,,86.152987,26.401801
HTZU,HATHIDAH UPPER,,,,85.987422,25.351823
MGPI,MANGARPATTI HALT,,,,86.1100315369,26.371005066000002
MBI,MADHUBANI,,,,86.076784,26.348165
BLRI,BELARI HALT,,,,85.79465626460001,25.845989179900002
SPRN,SALEMPUR HALT,,,,86.0816757483,26.30637807
UJP,UJIARPUR,,,,85.799605,25.780378
PDW,PANDAUL,,,,86.0866355896,26.2804866136
NAZJ,NAZIRGANJ,,,,85.80632700000001,25.724315
UGNA,UGNA HALT,,,,86.0925137378,26.2506466399
BSRA,BASARHIA HALT,,,,85.8109824023,25.6921049276
SKI,SAKRI JN,,,,86.078137,26.208947000000002
DSS,DALSINGH SARAI,,,,85.84146519999999,25.6647486
SSNS,SHAHEED S N SINGH HALT,,,,86.04289692260001,26.2010198369
TRS,TARSARAI,,,,86.013311,26.194364999999998
BJIH,BIJULI HALT,,,,85.976126,26.186676
KKHT,KAKARGHATTI,,,,85.94826499999999,26.183484
STJT,SATHAJAGAT,,,,85.86778899539999,25.631007269799998
BCA,BACHWARA JN,,,,85.90014240000001,25.5812576
DKGS,SIMARIA,,,,86.014464,25.411453
MPNH,MAJNUPUR NAWADA,,,,85.9312678741,25.5321961227
TGA,TEGHRA,,,,85.941774,25.511020000000002
BUJ,BARAUNI FLAG,,,,85.96507848819999,25.4735905867
DBG,DARBHANGA JN,,,,85.907575,26.157088
LSI,LAHERIA SARAI,,,,85.903825,26.110633
TLWA,THALWARA,,,,85.89750699999999,26.072734999999998
HYT,HAIAGHAT,,,,85.87821199999999,26.020321
RBZ,RAMBHADDARPUR,,,,85.86518199999999,25.977172
KSP,KISHANPUR,,,,85.840384,25.925351000000003
MKPR,MUKTAPUR,,,,85.79556,25.884676
KRPA,KHARIAPIPRA HALT,,,,86.626717,25.242819
TALL,TALL JN,,,,85.9546829749,25.3787000521
RDUM,RAMPUR DUMRA,,,,86.0006415784,25.3308632845
BRYA,BARHIYA,,,,86.01507679999999,25.2832026
MKB,MANKATHA,,,,86.056352,25.207216
LKR,LUCKEESARAI JN,,,,86.093210587,25.1716617005
KIUL,KIUL JN,,,,86.106198,25.171504
RMPR,RAMPUR HALT,,,,86.1406539392,25.1721586608
DNRE,DHANAURI,,,,86.1591750293,25.1719686608
PWBN,PAWAI BROHMASTHAN HALT,,,,86.1965221936,25.1712233008
UREN,UREN,,,,86.2142016541,25.1712379405
KJH,KAJRA,,,,86.261571,25.182766
GIBP,GHOGHI BARIARPUR,,,,86.3040822156,25.2058083716
AHA,ABHAIPUR,,,,86.32307245909999,25.2159864584
MSDN,MASUDAN,,,,86.3578830731,25.2352713892
DRH,DHARHARA,,,,86.4115380682,25.2578934114
DRTP,DASHARATHPUR,,,,86.46453228029999,25.265181819000002
SRB,SAROBAG,,,,86.4765552539,25.273371220999998
JMP,JAMALPUR JN,,,,86.492285,25.313906
PATM,PATAM HALT,,,,86.5327701855,25.323255198600002
RPUR,RATANPUR,,,,86.57608,25.279794000000003
RIKD,RISHIKUND,,,,86.5623576038,25.294435959199998
BUP,BARIARPUR,,,,86.5740372229,25.2810286076
KPRD,KALYANPUR ROAD,,,,86.5806353711,25.275564886399998
KAPP,KHARIAPIPRA HALT,,,,86.627487,25.243589
GNNA,GANGANI,,,,86.593002,25.265514
KMGH,KAMARGANJ,,,,86.6457233716,25.2369518098
SGG,SULTANGANJ,,,,86.736175,25.24085
AJUG,ABJUGANJ,,,,86.775451,25.242369
MVV,MAHESHI,,,,86.799239,25.236912
AKN,AKBARNAGAR,,,,86.8345333624,25.234880766899998
CTMP,CHHIT MAKHANPUR,,,,86.87393632569999,25.234493190600002
MPY,MURARPUR,,,,86.886908,25.232759
NAT,NATHNAGAR,,,,86.935373,25.237052000000002
BGP,BHAGALPUR,,,,86.9767918,25.241909300000003
SBO,SABAUR,,,,87.045918,25.239083
LMM,LAILAKH MAMLKHA,,,,87.1050667084,25.21827008
GGA,GHOGA,,,,87.16086164,25.2103054225
EKC,EKCHARI,,,,87.2138658521,25.227623048199998
CLG,KAHALGAON,,,,87.2337518945,25.2621879424
BKSL,BIKRAM SHILA,,,,87.3002182,25.30004436
SVRP,SHIVANARAYANPUR,,,,87.3330938318,25.2937259592
LKB,LAKSHMIPUR BHORANG,,,,87.36336,25.288258000000003
PPT,PIRPAINTI,,,,87.4218244568,25.2903753934
AMPL,AMMAPALLI HALT,,,,87.4585745682,25.2724414889
MZC,MIRZA CHEUKI,,,,87.4979796002,25.2587767836
KRMA,KARAMTOLA,,,,87.5531429022,25.2554212612
